2015-06-17 18:42:24.0480|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
System.ArgumentNullException: Failed Null Check on 'commitModel'
Nazwa parametru: commitModel
   w GitHub.Helpers.Ensure.ArgumentNotNull(Object value, String name)
   w GitHub.ViewModels.CommitViewModel..ctor(ICommitModel commitModel, ICommittedFileForklift committedFileForklift, IAvatarProvider avatarProvider, IInlineTextProvider inlineTextProvider)
   w GitHub.Helpers.CommitCreator.<CreateCommit>b__1(<>f__AnonymousType0`2 x)
   w System.Reactive.Linq.ObservableImpl.Select`2._.OnNext(TSource value)
2015-06-17 18:32:12.5110|INFO|thread:39|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 213:ICommitFetcher.cs:63
2015-06-17 18:32:12.5110|INFO|thread:21|ConcurrentRepositoryConnection|Loading commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\
2015-06-17 18:32:12.5110|INFO|thread:40|AsyncReaderWriterLock|Released concurrent scheduler for operation: 212:GitClient.cs:309
2015-06-17 18:32:12.5110|INFO|thread:36|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 214:ICommitFetcher.cs:81
2015-06-17 18:32:12.5110|INFO|thread:38|ConcurrentRepositoryConnection|Loaded '1' commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\.
2015-06-17 18:32:12.5240|INFO|thread:21|ConcurrentRepositoryConnection|Loaded '1' commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\.
2015-06-17 18:32:12.5240|INFO|thread:38|AsyncReaderWriterLock|Released concurrent scheduler for operation: 214:ICommitFetcher.cs:81
2015-06-17 18:32:12.5240|INFO|thread:36|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 215:GitClient.cs:679
2015-06-17 18:32:12.5240|INFO|thread:41|AsyncReaderWriterLock|Released concurrent scheduler for operation: 215:GitClient.cs:679
2015-06-17 18:32:12.5240|INFO|thread:21|AsyncReaderWriterLock|Released concurrent scheduler for operation: 213:ICommitFetcher.cs:63
2015-06-17 18:32:13.1520|INFO|thread:37|SyncButtonViewModel|Refresh ahead/behind counts skipped because branch isn't published: refs/heads/master
2015-06-17 18:32:13.1520|INFO|thread:37|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 216:GitClient.cs:218
2015-06-17 18:32:13.1520|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 216:GitClient.cs:218
2015-06-17 18:32:13.1750|INFO|thread:39|AsyncReaderWriterLock|Released concurrent scheduler for operation: 216:GitClient.cs:218
2015-06-17 18:32:14.8300|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo - doFetch: False
2015-06-17 18:32:14.8360|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 217:RepositoryModel.cs:588
2015-06-17 18:32:14.8360|INFO|thread:39|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 217:RepositoryModel.cs:588
2015-06-17 18:32:14.8360|ERROR|thread:21|SyncButtonViewModel|Branch was not updated before refresh was called
2015-06-17 18:32:14.8360|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 218:ICommitFetcher.cs:63
2015-06-17 18:32:14.8480|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 218:ICommitFetcher.cs:63
2015-06-17 18:32:14.8480|INFO|thread:38|ConcurrentRepositoryConnection|Loading commits for repo: C:\Users\Tomek\AndroidStudioProjects\Quiz_wiedzy\
2015-06-17 18:32:14.8480|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 219:ICommitFetcher.cs:81
2015-06-17 18:32:14.8480|ERROR|thread: 1|SyncButtonViewModel|Branch was not updated before refresh was called
2015-06-17 18:32:14.8480|INFO|thread:38|AsyncReaderWriterLock|Released concurrent scheduler for operation: 218:ICommitFetcher.cs:63
2015-06-17 18:32:14.8480|INFO|thread:21|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 220:GitClient.cs:309
2015-06-17 18:32:14.8480|INFO|thread:21|AsyncReaderWriterLock|Released concurrent scheduler for operation: 217:RepositoryModel.cs:588
2015-06-17 18:32:14.8480|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 219:ICommitFetcher.cs:81
2015-06-17 18:32:14.8480|INFO|thread:39|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 220:GitClient.cs:309
2015-06-17 18:32:14.8480|INFO|thread:35|GitEnvironment|Process set up with this SSH Agent info: 5900:/tmp/ssh-x45UQGGnx2kw/agent.736
2015-06-17 18:32:14.8480|INFO|thread:35|GitEnvironment|PATH is G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;G:\Users\Tomek\AppData\Local\Apps\2.0\JVV3XPH0.OYH\HAP1DDZX.DAV\gith..tion_317444273a93ac29_0002.000e_3501b301c8f62e54;G:\Users\Tomek\AppData\Local\GitHub\lfs-amd64_0.5.1;G:\Windows\Microsoft.NET\Framework\v4.0.30319;G:\Windows\System32
2015-06-17 18:32:14.8480|INFO|thread:35|ProcessWrapper|Starting: Process - FileName: 'G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\Users\Tomek\AndroidStudioProjects\Quiz_wiedzy\
2015-06-17 18:32:14.8480|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 221:GitClient.cs:679
2015-06-17 18:32:14.8480|INFO|thread:38|AsyncReaderWriterLock|Released concurrent scheduler for operation: 219:ICommitFetcher.cs:81
2015-06-17 18:32:14.8480|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 221:GitClient.cs:679
2015-06-17 18:32:14.8480|INFO|thread:41|AsyncReaderWriterLock|Released concurrent scheduler for operation: 221:GitClient.cs:679
2015-06-17 18:32:15.3020|INFO|thread:38|AsyncReaderWriterLock|Released concurrent scheduler for operation: 220:GitClient.cs:309
2015-06-17 18:32:15.3020|INFO|thread:39|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 222:GitClient.cs:286
2015-06-17 18:32:15.3020|INFO|thread:38|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 222:GitClient.cs:286
2015-06-17 18:32:15.5060|INFO|thread:39|AsyncReaderWriterLock|Released concurrent scheduler for operation: 222:GitClient.cs:286
2015-06-17 18:32:16.2290|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo - doFetch: False
2015-06-17 18:32:16.2430|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 223:RepositoryModel.cs:588
2015-06-17 18:32:16.2430|INFO|thread:39|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 223:RepositoryModel.cs:588
2015-06-17 18:32:16.2430|INFO|thread:41|SyncButtonViewModel|Refresh ahead/behind counts skipped because branch isn't published: refs/heads/master
2015-06-17 18:32:16.2430|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 224:ICommitFetcher.cs:63
2015-06-17 18:32:16.2430|INFO|thread:38|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 224:ICommitFetcher.cs:63
2015-06-17 18:32:16.2430|INFO|thread:41|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 225:GitClient.cs:309
2015-06-17 18:32:16.2430|INFO|thread:41|AsyncReaderWriterLock|Released concurrent scheduler for operation: 223:RepositoryModel.cs:588
2015-06-17 18:32:16.2430|INFO|thread:39|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 225:GitClient.cs:309
2015-06-17 18:32:16.2530|INFO|thread:36|ConcurrentRepositoryConnection|Loading commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\
2015-06-17 18:32:16.2530|INFO|thread:36|ConcurrentRepositoryConnection|Loaded '1' commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\.
2015-06-17 18:32:16.2530|INFO|thread:36|AsyncReaderWriterLock|Released concurrent scheduler for operation: 224:ICommitFetcher.cs:63
2015-06-17 18:32:16.2530|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 226:ICommitFetcher.cs:81
2015-06-17 18:32:16.2530|INFO|thread: 1|SyncButtonViewModel|Refresh ahead/behind counts skipped because branch isn't published: refs/heads/master
2015-06-17 18:32:16.2700|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 227:GitClient.cs:679
2015-06-17 18:32:16.2700|INFO|thread:41|GitEnvironment|Process set up with this SSH Agent info: 5900:/tmp/ssh-x45UQGGnx2kw/agent.736
2015-06-17 18:32:16.2700|INFO|thread:41|GitEnvironment|PATH is G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;G:\Users\Tomek\AppData\Local\Apps\2.0\JVV3XPH0.OYH\HAP1DDZX.DAV\gith..tion_317444273a93ac29_0002.000e_3501b301c8f62e54;G:\Users\Tomek\AppData\Local\GitHub\lfs-amd64_0.5.1;G:\Windows\Microsoft.NET\Framework\v4.0.30319;G:\Windows\System32
2015-06-17 18:32:16.2700|INFO|thread:41|ProcessWrapper|Starting: Process - FileName: 'G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: G:\Users\Tomek\Documents\GitHub\Moje_projekty\
2015-06-17 18:32:16.2700|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 226:ICommitFetcher.cs:81
2015-06-17 18:32:16.3350|INFO|thread:40|ConcurrentRepositoryConnection|Loaded '1' commits for repo: G:\Users\Tomek\Documents\GitHub\Moje_projekty\.
2015-06-17 18:32:16.3350|INFO|thread:40|AsyncReaderWriterLock|Released concurrent scheduler for operation: 226:ICommitFetcher.cs:81
2015-06-17 18:32:16.3350|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 227:GitClient.cs:679
2015-06-17 18:32:16.3350|INFO|thread:42|AsyncReaderWriterLock|Released concurrent scheduler for operation: 227:GitClient.cs:679
2015-06-17 18:32:16.3680|INFO|thread:41|AsyncReaderWriterLock|Released concurrent scheduler for operation: 225:GitClient.cs:309
2015-06-17 18:32:17.0690|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo - doFetch: False
2015-06-17 18:32:17.0690|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 228:RepositoryModel.cs:588
2015-06-17 18:32:17.0800|INFO|thread:21|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 228:RepositoryModel.cs:588
